,gateway_name,symbol,exchange,datetime,interval,volume,turnover,open_interest,open_price,high_price,low_price,close_price,vt_symbol
317,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:35:00+08:00,Interval.MINUTE,3.54488,0,0,108969.38,108969.38,108926.45,108956.19,BTCUSDT.BINANCE
318,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:36:00+08:00,Interval.MINUTE,2.91677,0,0,108956.19,108980.28,108956.18,108962.01,BTCUSDT.BINANCE
319,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:37:00+08:00,Interval.MINUTE,1.73775,0,0,108962.01,108980.75,108962.01,108980.74,BTCUSDT.BINANCE
320,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:38:00+08:00,Interval.MINUTE,6.73559,0,0,108980.75,109000.0,108980.74,109000.0,BTCUSDT.BINANCE
321,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:39:00+08:00,Interval.MINUTE,14.01162,0,0,109000.0,109009.0,108999.99,109008.99,BTCUSDT.BINANCE
322,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:40:00+08:00,Interval.MINUTE,13.91038,0,0,109008.99,109009.5,108991.25,109009.5,BTCUSDT.BINANCE
323,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:41:00+08:00,Interval.MINUTE,14.22909,0,0,109009.51,109016.36,108979.1,109016.36,BTCUSDT.BINANCE
324,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:42:00+08:00,Interval.MINUTE,22.0511,0,0,109016.35,109144.63,109016.35,109144.62,BTCUSDT.BINANCE
325,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:43:00+08:00,Interval.MINUTE,14.75587,0,0,109144.63,109144.63,109080.0,109144.63,BTCUSDT.BINANCE
326,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:44:00+08:00,Interval.MINUTE,57.40268,0,0,109144.63,109227.99,109144.62,109206.02,BTCUSDT.BINANCE
327,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:45:00+08:00,Interval.MINUTE,17.56203,0,0,109206.01,109221.21,109150.01,109221.21,BTCUSDT.BINANCE
328,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:46:00+08:00,Interval.MINUTE,12.02535,0,0,109221.21,109259.93,109221.2,109259.92,BTCUSDT.BINANCE
329,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:47:00+08:00,Interval.MINUTE,28.99522,0,0,109259.92,109313.51,109259.92,109290.71,BTCUSDT.BINANCE
330,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:48:00+08:00,Interval.MINUTE,50.24285,0,0,109290.72,109381.53,109286.01,109287.96,BTCUSDT.BINANCE
331,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:49:00+08:00,Interval.MINUTE,33.72855,0,0,109287.95,109287.96,109180.0,109206.27,BTCUSDT.BINANCE
332,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:50:00+08:00,Interval.MINUTE,30.767,0,0,109206.27,109217.08,109171.4,109209.47,BTCUSDT.BINANCE
333,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:51:00+08:00,Interval.MINUTE,19.26599,0,0,109209.46,109209.47,109141.84,109142.6,BTCUSDT.BINANCE
334,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:52:00+08:00,Interval.MINUTE,10.19349,0,0,109142.61,109282.02,109142.61,109274.41,BTCUSDT.BINANCE
335,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:53:00+08:00,Interval.MINUTE,15.80637,0,0,109274.4,109274.4,109217.09,109243.79,BTCUSDT.BINANCE
336,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:54:00+08:00,Interval.MINUTE,16.17007,0,0,109243.79,109243.79,109202.7,109235.65,BTCUSDT.BINANCE
337,BINANCE,BTCUSDT,Exchange.BINANCE,2025-08-31 08:55:00+08:00,Interval.MINUTE,12.8229,0,0,109235.65,109292.94,109205.98,109290.85,BTCUSDT.BINANCE
