,close
10102,116578.86
10103,116620.0
10104,116709.06
10105,116725.4
10106,116725.0
10107,116725.0
10108,116718.74
10109,116679.87
10110,116662.14
10111,116700.02
10112,116657.17
10113,116701.31
10114,116715.99
10115,116709.91
10116,116648.16
10117,116580.57
10118,116534.77
10119,116528.84
10120,116469.99
10121,116312.15
10122,116328.38
10123,116215.73
10124,116100.01
10125,116077.45
10126,115718.0
10127,115647.66
10128,115924.16
10129,116084.89
10130,116036.11
10131,116310.68
10132,116200.01
10133,116136.5
10134,116194.55
10135,116208.67
10136,116247.22
10137,116273.76
10138,116238.01
10139,116259.24
10140,116296.0
10141,116327.78
10142,116229.32
10143,116285.85
10144,116226.55
10145,116166.0
10146,116182.66
10147,116253.74
10148,116138.3
10149,116205.7
10150,116166.71
10151,116289.93
10152,116298.26
10153,116438.07
10154,116393.12
10155,116458.24
10156,116385.49
10157,116489.99
10158,116384.15
10159,116404.0
10160,116438.29
10161,116510.04
10162,116487.16
10163,116460.62
10164,116529.63
10165,116516.57
10166,116498.76
10167,116402.99
10168,116469.83
10169,116398.83
10170,116398.83
10171,116423.06
10172,116466.21
10173,116423.56
10174,116380.01
10175,116352.01
10176,116325.87
10177,116222.8
10178,116303.99
10179,116283.57
10180,116300.01
10181,116373.34
10182,116383.83
10183,116413.08
10184,116390.27
10185,116385.92
10186,116414.22
10187,116442.87
10188,116430.91
10189,116435.2
10190,116381.33
10191,116415.99
10192,116380.75
10193,116460.63
10194,116477.57
10195,116497.98
10196,116452.02
10197,116448.5
10198,116487.32
10199,116511.54
10200,116535.78
10201,116482.8
10202,116445.4
10203,116491.97
10204,116406.83
10205,116438.97
10206,116462.31
10207,116415.18
10208,116397.17
10209,116414.0
10210,116289.98
10211,116342.81
10212,116270.96
10213,116200.76
10214,116217.16
10215,116175.29
10216,116220.36
10217,116237.49
10218,116194.09
10219,116202.26
10220,116262.0
10221,116237.4
10222,116217.56
10223,116220.95
10224,116260.99
10225,116273.54
10226,116310.33
10227,116337.91
10228,116361.29
10229,116346.78
10230,116310.64
10231,116342.08
10232,116262.72
10233,116294.23
10234,116286.6
10235,116260.71
10236,116330.0
10237,116326.72
10238,116326.72
10239,116317.97
10240,116317.98
10241,116317.98
10242,116317.97
10243,116303.2
10244,116274.3
10245,116251.1
10246,116248.27
10247,116300.0
10248,116299.99
10249,116299.99
10250,116296.63
10251,116326.09
10252,116311.8
10253,116397.45
10254,116439.99
10255,116473.96
10256,116533.04
10257,116539.98
10258,116546.17
10259,116561.05
10260,116636.16
10261,116595.19
10262,116606.38
10263,116557.47
10264,116627.51
10265,116560.36
10266,116562.96
10267,116533.99
10268,116548.72
10269,116580.0
10270,116529.76
10271,116506.8
10272,116523.25
10273,116549.42
10274,116550.12
10275,116560.0
10276,116500.0
10277,116557.26
10278,116545.41
10279,116573.34
10280,116575.13
10281,116587.5
10282,116587.51
10283,116587.51
10284,116597.0
10285,116598.36
10286,116598.36
10287,116614.0
10288,116673.43
10289,116695.99
10290,116699.98
10291,116689.25
10292,116705.84
10293,116694.69
10294,116694.69
10295,116827.99
10296,116820.71
10297,116871.54
10298,116887.87
10299,116896.0
10300,116914.16
10301,116936.0
10302,117007.8
10303,117033.52
10304,117139.51
10305,117362.06
10306,117351.16
10307,117359.99
10308,117383.91
10309,117434.45
10310,117475.15
10311,117517.95
10312,117516.04
10313,117235.73
10314,117341.6
10315,117304.93
10316,117309.3
10317,117394.01
10318,117427.03
10319,117461.98
10320,117486.0
10321,117362.45
10322,117425.03
10323,117379.99
10324,117322.01
10325,117316.74
10326,117359.94
10327,117442.41
10328,117431.12
10329,117381.45
10330,117295.76
10331,117300.0
10332,117294.59
10333,117317.25
10334,117305.39
10335,117364.71
10336,117409.34
10337,117353.98
10338,117337.99
10339,117332.6
10340,117349.61
10341,117349.61
10342,117437.57
10343,117464.75
10344,117464.75
10345,117454.27
10346,117450.01
10347,117389.43
10348,117400.0
10349,117424.86
10350,117444.35
10351,117402.81
10352,117405.33
10353,117405.34
10354,117375.77
10355,117385.98
10356,117400.0
10357,117435.49
10358,117423.18
10359,117433.99
10360,117423.11
10361,117423.1
10362,117324.85
10363,117338.31
10364,117338.3
10365,117240.01
10366,117235.99
10367,117248.78
10368,117253.09
10369,117323.32
10370,117297.41
10371,117309.29
10372,117212.66
10373,117220.1
10374,117208.99
10375,117180.57
10376,117194.67
10377,117197.7
10378,117140.33
10379,117182.19
10380,117203.73
10381,117243.93
10382,117244.0
10383,117244.0
10384,117249.7
10385,117226.05
10386,117226.04
10387,117215.8
10388,117245.38
10389,117245.37
10390,117240.0
10391,117280.0
10392,117319.94
10393,117319.94
10394,117340.7
10395,117354.2
10396,117324.85
10397,117339.68
10398,117339.29
10399,117324.0
10400,117336.97
10401,117324.85
10402,117324.84
10403,117324.85
10404,117315.99
10405,117312.13
10406,117269.6
10407,117300.0
10408,117314.01
10409,117314.0
10410,117293.97
10411,117285.53
10412,117259.98
10413,117230.0
10414,117237.99
10415,117212.13
10416,117181.15
10417,117168.0
10418,117175.99
10419,117175.99
10420,117120.0
10421,117103.63
10422,117078.86
10423,117087.55
10424,117106.65
10425,117154.77
10426,117104.64
10427,117223.84
10428,117285.83
10429,117249.69
10430,117180.03
10431,117135.5
10432,117135.5
10433,117189.38
10434,117174.55
10435,117182.87
10436,117174.54
10437,117111.16
10438,117085.16
10439,117105.78
10440,117105.79
10441,117182.38
10442,117204.19
10443,117123.95
10444,117123.95
10445,117171.99
10446,117144.35
10447,117109.99
10448,117157.31
10449,117206.98
10450,117229.76
10451,117314.44
10452,117446.68
10453,117445.3
10454,117462.99
10455,117425.27
10456,117411.04
10457,117369.37
10458,117361.87
10459,117299.32
10460,117320.79
10461,117373.74
10462,117381.35
10463,117442.2
10464,117480.0
10465,117487.99
10466,117432.34
10467,117450.52
10468,117460.0
10469,117494.75
10470,117428.14
10471,117403.99
10472,117343.21
10473,117328.01
10474,117378.23
10475,117410.6
10476,117384.59
10477,117380.37
10478,117380.47
10479,117343.53
10480,117397.37
10481,117425.14
10482,117406.01
10483,117420.02
10484,117426.18
10485,117455.24
10486,117444.0
10487,117579.99
10488,117570.0
10489,117509.93
10490,117490.0
10491,117511.91
10492,117550.29
10493,117599.99
10494,117596.0
10495,117613.23
10496,117554.23
10497,117602.0
10498,117580.06
10499,117554.23
10500,117554.25
10501,117498.0
10502,117498.0
10503,117475.0
10504,117467.55
10505,117461.51
10506,117444.84
10507,117434.75
10508,117447.28
10509,117413.78
10510,117400.01
10511,117410.98
10512,117435.75
10513,117391.57
10514,117379.99
10515,117380.0
10516,117360.24
10517,117360.24
10518,117343.96
10519,117388.62
10520,117345.62
10521,117332.48
10522,117324.85
10523,117348.35
10524,117336.29
10525,117345.63
10526,117319.62
10527,117319.62
10528,117319.62
10529,117319.62
10530,117319.62
10531,117319.99
10532,117326.32
10533,117340.09
10534,117333.0
10535,117312.91
10536,117300.01
10537,117292.88
10538,117309.99
10539,117309.99
10540,117320.0
10541,117341.83
10542,117355.25
10543,117354.79
10544,117394.49
10545,117419.99
10546,117435.85
10547,117450.0
10548,117449.99
10549,117450.0
10550,117449.99
10551,117459.35
10552,117459.21
10553,117442.63
10554,117456.01
10555,117456.02
10556,117461.99
10557,117467.98
10558,117472.02
10559,117472.01
10560,117385.23
10561,117412.91
10562,117422.0
10563,117433.04
10564,117420.01
10565,117352.22
10566,117346.84
10567,117391.08
10568,117360.01
10569,117300.01
10570,117370.98
10571,117362.42
10572,117357.31
10573,117403.99
10574,117372.38
10575,117337.13
10576,117294.01
10577,117288.57
10578,117113.87
10579,116878.05
10580,116904.03
10581,116960.0
10582,116999.99
10583,117005.34
10584,117010.96
10585,117048.0
10586,117227.52
10587,117153.68
10588,117116.0
10589,117132.17
10590,117096.3
10591,117075.85
10592,117092.0
10593,117129.8
10594,117060.0
10595,117063.98
10596,117263.92
10597,117440.31
10598,117623.06
10599,117532.73
10600,117627.55
10601,117571.11
10602,117550.3
10603,117564.12
10604,117573.88
10605,117570.8
10606,117513.74
10607,117507.77
10608,117538.4
10609,117533.16
10610,117485.78
10611,117380.0
10612,117379.7
10613,117379.71
10614,117370.01
10615,117370.02
10616,117359.11
10617,117323.16
10618,117336.36
10619,117264.12
10620,117212.12
10621,117120.4
10622,117171.16
10623,117064.02
10624,116968.33
10625,116889.72
10626,116938.52
10627,116989.03
10628,117068.82
10629,116947.89
10630,117012.15
10631,117075.0
10632,117009.88
10633,117135.16
10634,117174.53
10635,116949.19
10636,117013.19
10637,117012.52
10638,116900.0
10639,116833.06
10640,116950.34
10641,116963.58
10642,117006.43
10643,116965.5
10644,116930.0
10645,116933.99
10646,116934.0
10647,116947.0
10648,116947.0
10649,116911.86
10650,116972.17
10651,116954.69
10652,116947.9
10653,116930.7
10654,116884.0
10655,116892.59
10656,116860.0
10657,116876.55
10658,116888.82
10659,116841.24
10660,116866.01
10661,116889.49
10662,116881.96
10663,116853.38
10664,116829.6
10665,116815.65
10666,116826.27
10667,116851.99
10668,116884.74
10669,116836.38
10670,116895.2
10671,116872.29
10672,116890.0
10673,116853.58
10674,116879.63
10675,116846.38
10676,116872.61
10677,116860.31
10678,116852.12
10679,116888.02
10680,116923.2
10681,116897.69
10682,116860.0
10683,116859.99
10684,116860.34
10685,116818.37
10686,116866.0
10687,116852.01
10688,116816.2
10689,116825.32
10690,116850.05
10691,116854.94
10692,116853.6
10693,116862.5
10694,116873.96
10695,116874.83
10696,116844.02
10697,116814.26
10698,116807.99
10699,116777.9
10700,116799.34
10701,116799.35
10702,116794.36
10703,116800.09
10704,116800.09
10705,116812.86
10706,116800.09
10707,116774.34
10708,116770.0
10709,116779.23
10710,116770.01
10711,116789.99
10712,116797.95
10713,116788.0
10714,116794.0
10715,116812.31
10716,116800.47
10717,116774.37
10718,116754.18
10719,116733.0
10720,116700.0
10721,116759.18
10722,116748.5
10723,116792.97
10724,116753.27
10725,116790.0
10726,116842.95
10727,116830.03
10728,116860.67
10729,116899.46
10730,116873.96
10731,116862.64
10732,116859.25
10733,116790.49
10734,116762.5
10735,116740.13
10736,116723.97
10737,116720.0
10738,116701.4
10739,116700.0
10740,116739.97
10741,116699.61
10742,116740.11
10743,116752.06
10744,116709.5
10745,116709.49
10746,116736.02
10747,116716.01
10748,116710.38
10749,116700.01
10750,116720.26
10751,116745.89
10752,116746.31
10753,116759.99
10754,116805.04
10755,116790.18
10756,116788.98
10757,116843.42
10758,116860.0
10759,116856.44
10760,116836.38
10761,116876.18
10762,116928.21
10763,116844.35
10764,116946.37
10765,116977.34
10766,116971.47
10767,116950.0
10768,116902.22
10769,116921.99
10770,116880.01
10771,116904.14
10772,116826.79
10773,116847.45
10774,116800.01
10775,116791.11
10776,116836.38
10777,116791.07
10778,116766.83
10779,116766.54
10780,116760.57
10781,116773.99
10782,116756.62
10783,116757.99
10784,116743.76
10785,116732.26
10786,116730.53
10787,116731.33
10788,116731.01
10789,116731.01
10790,116725.14
10791,116725.02
10792,116724.0
10793,116717.98
10794,116729.99
10795,116750.14
10796,116739.36
10797,116737.36
10798,116737.34
10799,116737.35
10800,116737.19
10801,116720.9
10802,116714.64
10803,116694.05
10804,116713.03
10805,116685.18
10806,116671.85
10807,116720.6
10808,116704.15
10809,116703.91
10810,116727.62
10811,116793.01
10812,116814.32
10813,116823.97
10814,116815.41
10815,116850.58
10816,116853.37
10817,116827.27
10818,116826.02
10819,116802.72
10820,116763.94
10821,116761.24
10822,116786.95
10823,116790.0
10824,116790.01
10825,116758.01
10826,116787.67
10827,116777.4
10828,116777.4
10829,116774.03
10830,116789.07
10831,116815.38
10832,116798.8
10833,116826.02
10834,116790.0
10835,116810.08
10836,116810.08
10837,116802.71
10838,116820.0
10839,116819.98
10840,116819.98
10841,116808.1
10842,116789.02
10843,116759.65
10844,116753.56
10845,116750.94
10846,116765.91
10847,116764.95
10848,116750.01
10849,116750.0
10850,116799.37
10851,116778.68
10852,116774.53
10853,116779.59
10854,116779.59
10855,116779.59
10856,116761.23
10857,116757.02
10858,116750.01
10859,116750.01
10860,116728.58
10861,116718.06
10862,116707.3
10863,116673.26
10864,116654.66
10865,116654.24
10866,116654.24
10867,116616.81
10868,116614.62
10869,116650.58
10870,116696.24
10871,116701.4
10872,116682.45
10873,116660.09
10874,116650.75
10875,116696.95
10876,116696.95
10877,116685.18
10878,116679.0
10879,116679.7
10880,116694.4
10881,116694.4
10882,116668.64
10883,116660.0
10884,116651.6
10885,116620.32
10886,116646.89
10887,116658.09
10888,116658.1
10889,116658.1
10890,116641.76
10891,116605.66
10892,116605.65
10893,116593.85
10894,116584.0
10895,116584.01
10896,116584.01
10897,116584.01
10898,116584.01
10899,116586.67
10900,116585.9
10901,116585.87
10902,116584.84
10903,116580.01
10904,116579.38
10905,116577.17
10906,116564.39
10907,116564.39
10908,116557.84
10909,116556.0
10910,116556.02
10911,116554.95
10912,116554.95
10913,116551.0
10914,116550.0
10915,116550.01
10916,116550.01
10917,116550.0
10918,116550.01
10919,116530.63
10920,116478.0
10921,116495.12
10922,116495.11
10923,116495.11
10924,116495.11
10925,116495.11
10926,116444.16
10927,116411.64
10928,116401.01
10929,116401.01
10930,116442.52
10931,116458.23
10932,116479.08
10933,116485.96
10934,116564.4
10935,116535.79
10936,116548.64
10937,116522.48
10938,116515.45
10939,116505.79
10940,116521.23
10941,116462.79
10942,116462.79
10943,116519.41
10944,116531.98
10945,116573.35
10946,116639.43
10947,116622.46
10948,116613.1
10949,116637.98
10950,116677.91
10951,116680.39
10952,116628.6
10953,116586.0
10954,116589.38
10955,116598.31
10956,116664.52
10957,116664.52
10958,116660.01
10959,116628.13
10960,116649.96
10961,116676.52
10962,116676.53
10963,116691.55
10964,116723.19
10965,116692.21
10966,116658.22
10967,116658.23
10968,116658.22
10969,116666.58
10970,116666.58
10971,116666.59
10972,116652.84
10973,116660.0
10974,116687.29
10975,116710.82
10976,116688.36
10977,116688.37
10978,116728.59
10979,116740.01
10980,116704.65
10981,116710.0
10982,116700.0
10983,116686.09
10984,116674.68
10985,116652.85
10986,116663.45
10987,116633.81
10988,116601.84
10989,116557.55
10990,116595.97
10991,116611.42
10992,116638.83
10993,116633.37
10994,116676.18
10995,116813.87
10996,116850.58
10997,116858.79
10998,116891.98
10999,116860.01
11000,116851.44
11001,116836.38
11002,116827.12
11003,116790.28
11004,116790.15
11005,116823.05
11006,116859.99
11007,116911.34
11008,116952.53
11009,116973.29
11010,116962.93
11011,116936.54
11012,116945.62
11013,116949.1
11014,116911.52
11015,116903.69
11016,116928.61
11017,116930.56
11018,116916.01
11019,116900.02
11020,116900.01
11021,116900.01
11022,116846.57
11023,116827.14
11024,116833.17
11025,116856.82
11026,116900.01
11027,116886.27
11028,116840.01
11029,116847.97
11030,116838.7
11031,116850.01
11032,116850.01
11033,116866.89
11034,116856.14
11035,116838.0
11036,116827.79
11037,116829.06
11038,116835.99
11039,116817.19
11040,116783.86
11041,116740.48
11042,116784.0
11043,116776.6
11044,116776.61
11045,116820.0
11046,116841.74
11047,116835.58
11048,116835.59
11049,116860.0
11050,116914.56
11051,116914.58
11052,116914.59
11053,116908.6
11054,116908.59
11055,116904.03
11056,116881.78
11057,116882.12
11058,116893.8
11059,116882.12
11060,116822.76
11061,116803.15
11062,116823.35
11063,116810.22
11064,116804.59
11065,116708.02
11066,116719.69
11067,116707.14
11068,116701.47
11069,116678.22
11070,116610.94
11071,116580.02
11072,116580.02
11073,116592.23
11074,116560.01
11075,116516.0
11076,116484.41
11077,116460.0
11078,116503.34
11079,116500.55
11080,116472.19
11081,116495.45
11082,116532.49
11083,116523.91
11084,116523.08
11085,116533.56
11086,116524.0
11087,116548.09
11088,116551.05
11089,116534.18
11090,116490.0
11091,116496.39
11092,116520.91
11093,116571.13
11094,116566.0
11095,116573.35
11096,116572.6
11097,116610.94
11098,116639.98
11099,116620.63
11100,116575.0
11101,116566.0
11102,116579.29
11103,116558.43
11104,116558.43
11105,116558.44
11106,116558.43
11107,116532.0
11108,116558.09
11109,116565.25
11110,116619.99
11111,116646.72
11112,116636.0
11113,116619.99
11114,116582.24
11115,116572.82
11116,116588.28
11117,116607.9
11118,116623.06
11119,116573.35
11120,116579.0
11121,116556.03
11122,116504.0
11123,116546.97
11124,116505.52
11125,116486.79
11126,116497.99
11127,116498.0
11128,116497.99
11129,116531.72
11130,116535.78
11131,116524.51
11132,116535.78
11133,116525.46
11134,116548.86
11135,116585.04
11136,116610.93
11137,116619.72
11138,116639.07
11139,116614.13
11140,116585.05
11141,116594.51
11142,116585.04
11143,116585.05
11144,116585.05
11145,116623.79
11146,116634.5
11147,116641.76
11148,116641.76
11149,116651.71
11150,116666.77
11151,116677.47
11152,116699.0
11153,116726.87
11154,116726.87
11155,116715.16
11156,116715.16
11157,116706.17
11158,116685.17
11159,116685.17
11160,116673.48
11161,116673.49
11162,116661.94
11163,116661.94
11164,116661.95
11165,116690.15
11166,116714.45
11167,116674.4
11168,116655.01
11169,116654.96
11170,116614.2
11171,116626.07
11172,116626.07
11173,116626.07
11174,116612.0
11175,116603.15
11176,116630.26
11177,116600.0
11178,116600.0
11179,116590.0
11180,116589.57
11181,116585.04
11182,116537.14
11183,116533.99
11184,116526.68
11185,116500.03
11186,116500.03
11187,116500.03
11188,116500.03
11189,116500.03
11190,116505.82
11191,116499.73
11192,116498.21
11193,116498.21
11194,116498.21
11195,116498.21
11196,116532.2
11197,116527.98
11198,116527.98
11199,116505.84
11200,116498.0
11201,116497.84
11202,116480.34
11203,116474.83
11204,116453.45
11205,116433.34
11206,116429.4
11207,116429.4
11208,116420.56
11209,116390.76
11210,116390.76
11211,116390.76
11212,116414.42
11213,116440.32
11214,116521.33
11215,116538.97
11216,116509.79
11217,116506.5
11218,116544.4
11219,116544.39
11220,116573.06
11221,116599.99
11222,116599.99
11223,116621.78
11224,116621.78
11225,116630.25
11226,116666.03
11227,116701.27
11228,116736.88
11229,116764.69
11230,116767.99
11231,116773.7
11232,116752.05
11233,116765.68
11234,116765.69
11235,116823.34
11236,116812.88
11237,116828.99
11238,116824.46
11239,116824.46
11240,116824.46
11241,116824.46
11242,116815.4
11243,116815.4
11244,116800.0
11245,116792.5
11246,116792.5
11247,116792.28
11248,116790.0
11249,116761.23
11250,116761.23
11251,116793.7
11252,116773.99
11253,116792.24
11254,116792.24
11255,116832.49
11256,116814.26
11257,116813.0
11258,116802.5
11259,116798.8
11260,116784.18
11261,116784.17
11262,116772.41
11263,116757.68
11264,116761.23
11265,116759.05
11266,116754.33
11267,116751.11
11268,116750.98
11269,116749.41
11270,116738.01
11271,116757.99
11272,116850.58
11273,116845.4
11274,116845.4
11275,116873.95
11276,116873.95
11277,116873.95
11278,116899.77
11279,116891.51
11280,116860.0
11281,116858.81
11282,116816.73
11283,116816.72
11284,116816.72
11285,116802.96
11286,116759.05
11287,116690.36
11288,116704.32
11289,116646.66
11290,116594.83
11291,116610.01
11292,116614.0
11293,116631.99
11294,116619.86
11295,116669.99
11296,116651.73
11297,116661.8
11298,116636.12
11299,116587.78
11300,116569.97
11301,116565.99
11302,116586.05
11303,116623.67
11304,116586.05
11305,116576.23
11306,116576.23
11307,116619.99
11308,116618.0
11309,116618.0
11310,116652.4
11311,116600.08
11312,116597.99
11313,116619.9
11314,116650.75
11315,116630.12
11316,116596.57
11317,116584.0
11318,116576.23
11319,116558.43
11320,116558.43
11321,116569.14
11322,116579.99
11323,116596.59
11324,116596.59
11325,116560.0
11326,116556.0
11327,116550.0
11328,116555.8
11329,116550.0
11330,116550.0
11331,116512.63
11332,116506.44
11333,116498.76
11334,116518.46
11335,116525.16
11336,116515.6
11337,116501.53
11338,116501.51
11339,116500.48
11340,116542.1
11341,116537.35
11342,116520.38
11343,116536.99
11344,116536.99
11345,116517.32
11346,116527.02
11347,116500.22
11348,116500.22
11349,116515.0
11350,116545.26
11351,116547.99
11352,116547.98
11353,116595.67
11354,116563.39
11355,116568.51
11356,116568.63
11357,116610.93
11358,116648.5
11359,116626.43
11360,116656.0
11361,116659.99
11362,116685.17
11363,116715.98
11364,116739.8
11365,116718.0
11366,116728.58
11367,116735.99
11368,116728.58
11369,116742.81
11370,116691.13
11371,116698.5
11372,116588.01
11373,116558.32
11374,116546.2
11375,116698.47
11376,116721.15
11377,116662.78
11378,116721.14
11379,116773.14
11380,116836.0
11381,116884.85
11382,116904.03
11383,116861.13
11384,116820.37
11385,116821.68
11386,116816.01
11387,116884.64
11388,116841.75
11389,116848.75
11390,116731.62
11391,116727.86
11392,116811.99
11393,116905.96
11394,116793.76
11395,116771.65
11396,116788.0
11397,116886.6
11398,116839.99
11399,116917.97
11400,116930.01
11401,116918.0
11402,116941.9
11403,117074.56
11404,117125.0
11405,117180.01
11406,117113.22
11407,116923.18
11408,116791.99
11409,116935.71
11410,116913.9
11411,116791.98
11412,116665.99
11413,116748.17
11414,116763.59
11415,116650.84
11416,116654.01
11417,116697.34
11418,116653.99
11419,116716.88
11420,116750.04
11421,116686.04
11422,116737.78
11423,116694.42
11424,116733.62
11425,116701.63
11426,116704.01
11427,116785.02
11428,116726.87
11429,116746.32
11430,116701.39
11431,116637.47
11432,116623.12
11433,116605.01
11434,116528.99
11435,116633.8
11436,116617.81
11437,116570.34
11438,116527.75
11439,116494.14
11440,116478.2
11441,116429.76
11442,116480.0
11443,116498.76
11444,116540.9
11445,116637.83
11446,116694.0
11447,116618.68
11448,116591.78
11449,116676.15
11450,116580.01
11451,116615.59
11452,116533.11
11453,116539.87
11454,116544.71
11455,116478.17
11456,116455.14
11457,116456.24
11458,116478.08
11459,116491.53
11460,116496.0
11461,116461.81
11462,116472.0
11463,116421.32
11464,116426.2
11465,116408.01
11466,116417.05
11467,116280.01
11468,116365.34
11469,116296.14
11470,116275.01
11471,116253.99
11472,116245.64
11473,116297.14
11474,116336.0
11475,116328.71
11476,116261.1
11477,116256.48
11478,116332.01
11479,116307.6
11480,116307.89
11481,116367.57
11482,116359.15
11483,116397.45
11484,116467.91
11485,116527.2
11486,116538.94
11487,116432.96
11488,116337.91
11489,116288.4
11490,116226.05
11491,116229.32
11492,116209.92
11493,116190.01
11494,116236.08
11495,116169.93
11496,116152.25
11497,116152.26
11498,116114.59
11499,116100.01
11500,116003.56
11501,116009.75
11502,115982.13
11503,115889.46
11504,115920.01
11505,115942.6
11506,115937.3
11507,115983.73
11508,116015.12
11509,116086.29
11510,116130.08
11511,116106.73
11512,116120.88
11513,116164.29
11514,116127.24
11515,116177.87
11516,116220.0
11517,116218.01
11518,116228.89
11519,116207.69
11520,116217.05
11521,116268.76
11522,116299.12
11523,116336.29
11524,116266.99
11525,116256.41
11526,116165.16
11527,116125.29
11528,116130.0
11529,116120.0
11530,116082.37
11531,116149.7
11532,116140.0
11533,116102.0
11534,116140.0
11535,116082.38
11536,116132.01
11537,116151.41
11538,116112.13
11539,116140.0
11540,116259.46
11541,116261.65
11542,116205.96
11543,116144.16
11544,116171.65
11545,116205.12
11546,116168.14
11547,116129.51
11548,116072.62
11549,116096.43
11550,116037.19
11551,116048.53
11552,116093.51
11553,116067.09
11554,116140.73
11555,116132.67
11556,116228.36
11557,116210.06
11558,116183.34
11559,116100.89
11560,116156.63
11561,116142.0
11562,116154.01
11563,116144.16
11564,116127.2
11565,116164.18
11566,116188.31
11567,116174.66
11568,116187.77
11569,116174.02
11570,116177.99
11571,116239.99
11572,116268.98
11573,116245.48
11574,116207.7
11575,116200.0
11576,116200.0
11577,116217.3
11578,116182.43
11579,116193.63
11580,116249.99
11581,116240.0
11582,116244.28
11583,116336.3
11584,116317.29
11585,116346.93
11586,116437.14
11587,116460.64
11588,116463.18
11589,116469.03
11590,116470.24
11591,116470.24
11592,116479.71
11593,116490.18
11594,116427.74
11595,116434.41
11596,116340.0
11597,116328.0
11598,116324.93
11599,116345.43
11600,116370.87
11601,116365.04
11602,116452.01
11603,116479.99
11604,116411.53
11605,116320.01
11606,116327.26
11607,116369.85
11608,116360.81
11609,116353.77
11610,116405.84
11611,116427.94
11612,116420.42
11613,116484.01
11614,116497.99
11615,116469.5
11616,116491.45
11617,116472.25
11618,116454.3
11619,116457.51
11620,116538.81
11621,116514.47
11622,116528.54
11623,116521.68
11624,116565.69
11625,116567.98
11626,116547.68
11627,116567.99
11628,116554.96
11629,116590.13
11630,116551.41
11631,116563.81
11632,116558.0
11633,116543.79
11634,116553.91
11635,116568.47
11636,116648.5
11637,116670.0
11638,116694.44
11639,116708.86
11640,116779.98
11641,116792.89
11642,116790.0
11643,116803.99
11644,116830.0
11645,116796.01
11646,116833.56
11647,116853.37
11648,116874.77
11649,116870.01
11650,116891.58
11651,116877.0
11652,116815.4
11653,116851.72
11654,116745.72
11655,116749.99
11656,116767.28
11657,116784.99
11658,116805.72
11659,116879.91
11660,116815.41
11661,116871.18
11662,116798.81
11663,116847.6
11664,116847.59
11665,116812.55
11666,116804.09
11667,116668.91
11668,116623.42
11669,116603.18
11670,116616.01
11671,116615.48
11672,116658.96
11673,116683.38
11674,116633.61
11675,116661.11
11676,116573.35
11677,116494.81
11678,116460.64
11679,116432.03
11680,116398.0
11681,116362.88
11682,116356.1
11683,116373.49
11684,116406.89
11685,116352.91
11686,116355.99
11687,116429.68
11688,116448.12
11689,116497.05
11690,116462.11
11691,116468.16
11692,116511.45
11693,116534.66
11694,116535.79
11695,116503.57
11696,116479.99
11697,116474.53
11698,116488.18
11699,116497.99
11700,116549.43
11701,116500.78
11702,116509.47
11703,116520.0
11704,116546.66
11705,116536.41
11706,116569.0
11707,116598.37
11708,116595.52
11709,116606.41
11710,116620.22
11711,116630.45
11712,116626.86
11713,116640.69
11714,116626.01
11715,116693.64
11716,116685.99
11717,116661.84
11718,116680.0
11719,116679.99
11720,116663.32
11721,116716.26
11722,116655.98
11723,116605.14
11724,116561.71
11725,116501.96
11726,116465.13
11727,116519.85
11728,116509.93
11729,116486.76
11730,116460.66
11731,116450.08
11732,116442.89
11733,116460.65
11734,116428.4
11735,116389.81
11736,116398.11
11737,116420.01
11738,116338.87
11739,116338.86
11740,116397.42
11741,116435.33
11742,116486.21
11743,116486.21
11744,116440.01
11745,116500.0
11746,116470.47
11747,116440.47
11748,116422.24
11749,116431.57
11750,116429.37
11751,116466.19
11752,116440.01
11753,116440.0
11754,116468.13
11755,116439.99
11756,116416.08
11757,116434.0
11758,116412.56
11759,116453.41
11760,116448.11
11761,116406.01
11762,116398.13
11763,116360.0
11764,116349.11
11765,116378.75
11766,116414.69
11767,116460.65
11768,116460.64
11769,116405.99
11770,116439.98
11771,116448.67
11772,116458.1
11773,116465.64
11774,116473.0
11775,116498.0
11776,116456.83
11777,116468.83
11778,116422.26
11779,116408.0
11780,116425.37
11781,116458.98
11782,116478.18
11783,116478.18
11784,116478.19
11785,116482.41
11786,116502.48
11787,116502.23
11788,116502.23
11789,116506.66
11790,116539.6
11791,116539.6
11792,116539.6
11793,116547.2
11794,116557.05
11795,116594.36
11796,116600.34
11797,116606.0
11798,116606.0
11799,116605.99
11800,116606.0
11801,116642.33
11802,116660.0
11803,116735.99
11804,116775.2
11805,116809.99
11806,116857.14
11807,116879.99
11808,116840.0
11809,116822.5
11810,116819.51
11811,116808.36
11812,116793.04
11813,116793.03
11814,116823.99
11815,116823.99
11816,116839.99
11817,116840.0
11818,116851.9
11819,116888.52
11820,116864.19
11821,116849.97
11822,116841.46
11823,116836.45
11824,116794.01
11825,116810.0
11826,116809.99
11827,116816.9
11828,116830.0
11829,116822.19
11830,116819.99
11831,116829.0
11832,116829.0
11833,116828.99
11834,116828.99
11835,116798.8
11836,116784.46
11837,116755.54
11838,116755.54
11839,116755.54
11840,116763.99
11841,116763.99
11842,116770.41
11843,116800.0
11844,116800.0
11845,116800.0
11846,116800.0
11847,116786.0
11848,116785.99
11849,116800.0
11850,116821.28
